customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05965,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,53.02,3447.83,No
CUST-05966,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.01,1889.93,No
CUST-05967,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.82,1243.46,Yes
CUST-05968,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.7,1113.99,No
CUST-05969,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,41.21,654.13,No
CUST-05970,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,41.12,2295.94,No
CUST-05971,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,52.63,3566.88,No
CUST-05972,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.27,1361.24,Yes
CUST-05973,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.84,185.8,Yes
CUST-05974,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.7,329.76,No
CUST-05975,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,56.87,1364.41,No
CUST-05976,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.63,1244.07,Yes
CUST-05977,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,37.84,1778.37,No
CUST-05978,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.34,1665.05,No
CUST-05979,Female,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.54,,No
CUST-05980,Female,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,43.41,1702.0,No
CUST-05981,Male,1,Yes,Yes,20,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.28,1124.73,Yes
CUST-05982,Female,1,Yes,No,26,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,52.72,1375.53,Yes
CUST-05983,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.14,2362.94,No
CUST-05984,Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,67.37,4652.65,No
CUST-05985,Male,0,No,No,42,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,31.38,1328.79,No
CUST-05986,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.36,134.03,Yes
CUST-05987,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.26,2300.67,No
CUST-05988,Female,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,48.24,1638.14,No
CUST-05989,Male,0,No,No,69,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,56.37,3888.09,No
CUST-05990,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.02,276.73,Yes
CUST-05991,Female,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.37,770.37,No
CUST-05992,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),61.85,183.17,Yes
CUST-05993,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),37.91,1813.71,No
CUST-05994,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),42.15,2790.29,No
CUST-05995,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.96,944.57,No
CUST-05996,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.61,1124.99,No
CUST-05997,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.3,3549.77,No
CUST-05998,Female,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.93,3428.07,No
CUST-05999,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.48,3310.95,Yes
CUST-06000,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.85,3342.93,No
CUST-06001,Male,1,Yes,Yes,28,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.92,1793.78,No
CUST-06002,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),43.84,1006.87,Yes
CUST-06003,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,34.01,1185.02,No
CUST-06004,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,54.33,1751.42,No
CUST-06005,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.21,70.52,No
CUST-06006,Female,1,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.22,791.57,Yes
CUST-06007,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),51.36,819.78,Yes
CUST-06008,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.25,1386.63,No
CUST-06009,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,60.11,4028.65,No
CUST-06010,Female,1,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),38.33,2074.02,Yes
CUST-06011,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,37.19,751.56,No
CUST-06012,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.53,1130.87,Yes
CUST-06013,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,60.52,489.58,No
CUST-06014,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.77,737.55,No
CUST-06015,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,64.05,3401.79,No
CUST-06016,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),69.46,4447.36,No
CUST-06017,Female,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),48.67,2824.42,No
CUST-06018,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.4,1011.41,No
CUST-06019,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),39.45,482.67,No
CUST-06020,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.22,109.22,No
CUST-06021,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,46.98,1456.34,No
CUST-06022,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.24,1838.18,No
CUST-06023,Female,0,No,No,37,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,43.42,1605.5,No
CUST-06024,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.8,379.96,No
CUST-06025,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,33.05,779.48,No
CUST-06026,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.46,611.87,Yes
CUST-06027,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,43.12,1641.31,No
CUST-06028,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,46.83,2008.97,No
CUST-06029,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.67,2584.65,No
CUST-06030,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.48,945.0,No
CUST-06031,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.01,799.41,No
CUST-06032,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,53.06,744.38,No
CUST-06033,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.71,122.01,Yes
CUST-06034,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),48.14,1160.01,Yes
CUST-06035,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.27,387.48,No
CUST-06036,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,53.71,865.43,No
CUST-06037,Female,0,No,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,41.53,1622.05,Yes
CUST-06038,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.42,604.11,Yes
CUST-06039,Male,1,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.5,1756.69,No
CUST-06040,Male,0,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),47.5,319.86,No
CUST-06041,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),66.03,3693.64,No
CUST-06042,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,62.27,2920.29,No
CUST-06043,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),55.28,159.64,No
CUST-06044,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,60.5,Yes
CUST-06045,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.94,2250.1,No
CUST-06046,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,71.14,5060.65,No
CUST-06047,Male,1,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,60.42,3555.16,No
CUST-06048,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.5,1764.57,Yes
CUST-06049,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.1,1420.19,No
CUST-06050,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.61,1266.37,Yes
CUST-06051,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.52,1083.4,No
CUST-06052,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,46.24,976.66,Yes
CUST-06053,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.92,1417.96,No
CUST-06054,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,37.97,222.98,No
CUST-06055,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.04,1812.67,Yes
CUST-06056,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,43.57,1139.11,No
CUST-06057,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.59,1591.66,Yes
CUST-06058,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.14,2094.17,No
CUST-06059,Male,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.15,1200.51,No
CUST-06060,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.06,1601.83,No
CUST-06061,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.83,1736.28,No
CUST-06062,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.07,941.15,No
CUST-06063,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.42,462.86,No
CUST-06064,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.07,2200.38,No
CUST-06065,Female,0,Yes,Yes,63,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.43,2480.32,No
CUST-06066,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.95,1214.91,No
CUST-06067,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.11,174.87,Yes
CUST-06068,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.16,198.25,Yes
CUST-06069,Male,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.01,2134.82,No
CUST-06070,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.7,1033.17,Yes
CUST-06071,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),58.55,3984.52,No
CUST-06072,Male,0,No,No,54,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.93,2580.4,No
CUST-06073,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),65.69,1310.25,No
CUST-06074,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.49,396.5,No
CUST-06075,Male,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.46,279.89,No
CUST-06076,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.06,1138.5,No
CUST-06077,Female,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,44.98,1791.42,No
CUST-06078,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.02,340.42,Yes
CUST-06079,Male,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),44.15,3171.59,No
CUST-06080,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),48.22,1587.1,Yes
CUST-06081,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),47.1,1739.92,No
CUST-06082,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.37,933.9,No
CUST-06083,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.54,1740.29,No
CUST-06084,Female,0,Yes,No,63,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),46.18,2904.11,No
CUST-06085,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,31.9,1142.73,No
CUST-06086,Female,0,Yes,Yes,49,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,36.17,1778.36,No
CUST-06087,Female,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,46.85,1168.34,No
CUST-06088,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.86,1508.72,No
CUST-06089,Male,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.73,446.04,Yes
CUST-06090,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.59,457.93,No
CUST-06091,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,36.41,801.09,No
CUST-06092,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,303.06,No
CUST-06093,Male,1,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.9,324.35,No
CUST-06094,Male,1,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,30.73,408.33,Yes
CUST-06095,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.58,2754.28,Yes
CUST-06096,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,67.48,1086.1,Yes
CUST-06097,Female,0,No,No,41,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.58,2028.88,Yes
CUST-06098,Male,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.21,733.46,No
CUST-06099,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,62.78,1759.36,No
CUST-06100,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,38.83,660.76,No
CUST-06101,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),58.51,3805.97,Yes
CUST-06102,Female,1,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.01,364.8,No
CUST-06103,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.93,1075.44,No
CUST-06104,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.35,3033.52,No
CUST-06105,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.04,960.07,No
CUST-06106,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.91,3385.94,No
